Date,AAPL,ADBE,ADI,ADSK,AMAT,AMD,AMOV,AMX,ANET,ANSS,APH,APP,ASML,ASX,AVGO,AZPN,BIDU,BILI,BILL,BKI,BSY,CDNS,CDW,CHKP,CHT,CMCSA,COIN,CRM,CRWD,CSCO,CTSH,CTXS,DDOG,DELL,DOCU,DOX,DT,ENPH,ENTG,EPAM,ERIC,FICO,FLT,FTNT,GDDY,GLW,GOOG,GOOGL,HPE,HPQ,HUBS,IBM,INFY,INTC,INTU,JKHY,KLAC,LBTYA,LBTYB,LBTYK,LDOS,LRCX,LUMN,MCHP,MDB,META,MPWR,MRVL,MSFT,MSI,MTCH,MU,NET,NICE,NLOK,NOC,NOK,NOW,NTAP,NVDA,NXPI,OKTA,ON,ORAN,ORCL,PANW,PATH,PAYC,PCTY,PINS,PLTR,PTC,QCOM,RBLX,ROKU,SAP,SE,SEDG,SNAP,SNOW,SNPS,SPLK,SQ,SSNC,STM,STX,SWKS,TEAM,TEF,TEL,TLK,TMUS,TSM,TTD,TTWO,TWTR,TXN,TYL,U,UBER,UI,UMC,VIV,VMW,VOD,VRSN,VZ,WBD,WDAY,WDC,WIT,ZBRA,ZI,ZM,ZS
2017-06-01,36.45970153808594,141.3800048828125,75.45619201660156,113.02999877929688,43.52913284301758,10.930000305175781,14.211211204528809,14.403349876403809,37.130001068115234,127.86000061035156,35.74127197265625,,128.9925994873047,5.110581398010254,200.16688537597656,62.18000030517578,187.25999450683594,,,39.650001525878906,,34.97999954223633,58.36326599121094,111.58999633789062,29.401309967041016,38.26460647583008,,90.05000305175781,,27.89459228515625,64.11072540283203,80.08789825439453,,19.442989349365234,,61.14715576171875,,0.7799999713897705,24.608152389526367,86.45999908447266,6.923157215118408,133.94000244140625,147.60000610351562,7.8420000076293945,41.560001373291016,26.24454116821289,48.34749984741211,49.41450119018555,11.694276809692383,16.447834014892578,73.8499984741211,115.63032531738281,6.686763763427734,32.69465637207031,136.64398193359375,100.51895904541016,95.96793365478516,31.350000381469727,31.649999618530273,30.190000534057617,51.92680740356445,145.5801544189453,23.239686965942383,36.87074279785156,,151.52999877929688,94.88501739501953,16.994604110717773,66.1955795288086,79.07457733154297,18.44512176513672,30.760000228881836,,79.72000122070312,16.326353073120117,238.58946228027344,6.104641914367676,106.51000213623047,35.229583740234375,35.713687896728516,105.39469909667969,25.299999237060547,15.579999923706055,13.21512508392334,42.39640426635742,138.99000549316406,,67.11000061035156,48.29999923706055,,,57.790000915527344,51.49266815185547,,,100.87580871582031,,18.450000762939453,21.34000015258789,,74.93000030517578,61.599998474121094,23.229999542236328,36.89091873168945,15.575189590454102,34.420509338378906,101.13383483886719,36.5099983215332,8.044864654541016,72.88749694824219,29.581619262695312,67.9000015258789,30.697368621826172,5.495999813079834,78.12000274658203,18.530000686645508,72.8671875,171.44000244140625,,,47.141361236572266,1.6928986310958862,10.116880416870117,66.36998748779297,22.87213706970215,92.27999877929688,37.62972640991211,26.739999771118164,101.5,82.57392120361328,5.389501094818115,108.13999938964844,,,
2017-06-02,36.999996185302734,143.47999572753906,74.2630386352539,112.91000366210938,44.286155700683594,10.899999618530273,14.121999740600586,14.278338432312012,38.064998626708984,129.49000549316406,35.945823669433594,,129.85057067871094,5.134650707244873,217.18092346191406,63.04999923706055,187.60000610351562,,,40.25,,35.27000045776367,58.47785949707031,112.86000061035156,29.360563278198242,38.567710876464844,,90.86000061035156,,28.034854888916016,64.18683624267578,80.63883209228516,,19.153926849365234,,61.332672119140625,,0.8199999928474426,25.24163055419922,85.51000213623047,6.979750156402588,138.24000549316406,148.35000610351562,7.809999942779541,41.959999084472656,26.262229919433594,48.779998779296875,49.805999755859375,11.614176750183105,16.4738712310791,74.55000305175781,115.1607666015625,6.634317874908447,32.875701904296875,138.074951171875,100.63372802734375,97.00321197509766,31.75,31.649999618530273,30.600000381469727,51.539913177490234,147.720458984375,23.239686965942383,37.27290344238281,,153.61000061035156,97.0119857788086,16.812997817993164,67.76313781738281,79.97944641113281,18.464157104492188,31.209999084472656,,80.41000366210938,16.186445236206055,239.43222045898438,6.1610798835754395,107.30000305175781,35.051700592041016,35.53556442260742,105.23078918457031,24.93000030517578,15.859999656677246,13.336573600769043,42.27604293823242,138.11000061035156,,67.87000274658203,48.79999923706055,,,59.06999969482422,51.4575309753418,,,102.26952362060547,,18.399999618530273,21.09000015258789,,75.81999969482422,62.5099983215332,23.200000762939453,37.511905670166016,15.965757369995117,34.69343185424805,101.82884216308594,36.7400016784668,8.123664855957031,72.56787872314453,29.59950828552246,68.31999969482422,30.94541358947754,5.696000099182129,77.6500015258789,18.309999465942383,72.99236297607422,173.27999877929688,,,47.393760681152344,1.6928986310958862,10.145001411437988,64.97990417480469,22.955781936645508,92.55000305175781,37.57308578491211,26.489999771118164,104.41000366210938,82.51080322265625,5.335211753845215,107.75,,,
2017-06-05,36.63821029663086,143.58999633789062,72.28045654296875,110.87999725341797,44.2104606628418,11.239999771118164,14.5680513381958,14.617660522460938,38.58250045776367,129.5399932861328,35.96009826660156,,128.36598205566406,5.198832988739014,215.2013702392578,62.689998626708984,187.30999755859375,,,39.5,,35.52000045776367,58.47785949707031,113.47000122070312,29.376861572265625,38.38401794433594,,91.37999725341797,,27.84199333190918,64.27244567871094,80.53250885009766,,18.69367027282715,,60.970916748046875,,0.7799999713897705,25.3878116607666,84.73999786376953,6.894861221313477,136.57000732421875,150.16000366210938,7.874000072479248,42.349998474121094,26.129549026489258,49.183998107910156,50.194000244140625,11.453981399536133,16.317638397216797,75.19999694824219,115.43339538574219,6.656169891357422,32.893795013427734,137.9202117919922,100.38507080078125,97.47962188720703,31.43000030517578,31.649999618530273,30.290000915527344,51.475425720214844,149.5869140625,23.221721649169922,37.3480339050293,,153.6300048828125,97.21409606933594,16.75564956665039,68.254150390625,80.6165542602539,18.22621726989746,31.209999084472656,,80.69999694824219,16.221513748168945,236.73712158203125,6.151673316955566,107.43000030517578,34.66925811767578,36.616676330566406,105.29829406738281,24.610000610351562,16.110000610351562,13.21512508392334,42.51676559448242,140.52000427246094,,68.31999969482422,49.15999984741211,,,58.869998931884766,51.70348358154297,,,101.9305191040039,,18.5,20.209999084472656,,75.76000213623047,62.560001373291016,23.389999389648438,37.793296813964844,15.746655464172363,33.77833938598633,101.57525634765625,36.86000061035156,8.1021728515625,72.94229125976562,29.46533203125,67.4000015258789,31.125030517578125,5.568999767303467,77.31999969482422,18.229999542236328,73.22486114501953,174.0,,,48.830528259277344,1.6928986310958862,9.990330696105957,62.62220001220703,22.948177337646484,92.5199966430664,37.51646041870117,26.209999084472656,102.87000274658203,80.61754608154297,5.409242630004883,105.9000015258789,,,
2017-06-06,36.76197814941406,143.02999877929688,73.5195541381836,111.44999694824219,44.068504333496094,12.029999732971191,14.327184677124023,14.617660522460938,38.837501525878906,128.39999389648438,35.941062927246094,,127.84542846679688,5.190810203552246,216.6092529296875,62.33000183105469,185.75,,,39.29999923706055,,35.40999984741211,58.621097564697266,113.70999908447266,29.352415084838867,38.3197135925293,,91.0999984741211,,27.666664123535156,64.12975311279297,80.0782241821289,,18.8396053314209,,60.8039436340332,,0.7599999904632568,25.582733154296875,83.44000244140625,6.828835964202881,135.72000122070312,146.85000610351562,7.817999839782715,42.279998779296875,26.156082153320312,48.82849884033203,49.83399963378906,11.367209434509277,15.848936080932617,75.25,115.40313720703125,6.813506126403809,32.703712463378906,136.93406677246094,99.06535339355469,98.76224517822266,30.200000762939453,31.649999618530273,29.18000030517578,51.52149200439453,150.25885009765625,23.212738037109375,37.648555755615234,,152.80999755859375,97.04084777832031,17.02327537536621,68.48078918457031,80.75505065917969,18.426088333129883,31.56999969482422,,80.86000061035156,16.32940673828125,234.49581909179688,6.076423645019531,107.87000274658203,34.42021560668945,36.45092010498047,104.94157409667969,24.850000381469727,16.09000015258789,13.070904731750488,42.22974395751953,139.13999938964844,,68.1500015258789,48.5099983215332,,,59.2599983215332,51.12373352050781,,,101.36548614501953,,18.450000762939453,20.360000610351562,,75.80999755859375,62.869998931884766,24.209999084472656,37.64775085449219,15.59424114227295,33.62582015991211,101.30288696289062,37.709999084472656,8.123664855957031,72.53135681152344,29.241703033447266,66.11000061035156,31.159252166748047,5.584000110626221,77.66000366210938,17.56999969482422,73.51993560791016,171.52000427246094,,,48.68490982055664,1.6928986310958862,10.025484085083008,62.74485397338867,22.91015625,92.06999969482422,37.57308578491211,26.15999984741211,102.66000366210938,81.08634185791016,5.399372100830078,105.23999786376953,,,
2017-06-07,36.980960845947266,143.6199951171875,74.60873413085938,111.16999816894531,44.72144317626953,12.380000114440918,14.52344799041748,14.653376579284668,39.01250076293945,128.33999633789062,36.11709213256836,,129.16610717773438,5.126626968383789,216.9676055908203,61.70000076293945,187.52999877929688,,,38.5,,35.349998474121094,59.22267532348633,114.94999694824219,29.246477127075195,38.475860595703125,,91.38999938964844,,27.710500717163086,63.70166015625,80.48418426513672,,19.036056518554688,,60.6740837097168,,0.7699999809265137,25.728918075561523,83.54000091552734,6.791108131408691,134.6199951171875,145.5800018310547,7.840000152587891,42.790000915527344,26.08531951904297,49.047000885009766,50.07500076293945,11.373887062072754,15.831578254699707,76.19999694824219,114.35037231445312,6.699873924255371,32.82137680053711,137.26278686523438,99.42874145507812,99.55929565429688,30.049999237060547,31.649999618530273,28.989999771118164,51.281986236572266,151.4627227783203,23.167823791503906,38.13910675048828,,153.1199951171875,97.96476745605469,16.937252044677734,68.35803985595703,79.57318115234375,18.359464645385742,32.5,,80.18000030517578,16.32940673828125,235.8665313720703,6.151673316955566,108.19000244140625,34.92718505859375,36.89126968383789,105.28865051269531,25.690000534057617,16.25,13.07323932647705,42.03531265258789,140.02999877929688,,68.63999938964844,48.880001068115234,,,59.220001220703125,50.53519821166992,,,101.2148208618164,,18.299999237060547,19.559999465942383,,76.06999969482422,61.529998779296875,24.290000915527344,37.29843521118164,16.137229919433594,33.66595458984375,102.82441711425781,36.869998931884766,8.116501808166504,72.80529022216797,29.161195755004883,65.91999816894531,31.184904098510742,5.438000202178955,79.7699966430664,17.440000534057617,74.11903381347656,170.9499969482422,,,48.43250274658203,1.6601855754852295,10.053606033325195,63.2695426940918,22.920427322387695,92.26000213623047,37.62164306640625,26.40999984741211,102.5,81.07733917236328,5.359888076782227,106.56999969482422,,,
2017-06-08,36.890506744384766,142.6300048828125,76.09481811523438,111.12000274658203,44.882320404052734,12.899999618530273,14.460997581481934,14.564082145690918,39.317501068115234,126.95999908447266,36.24077606201172,,130.1493682861328,5.126626968383789,217.539306640625,62.02000045776367,185.75,,,38.54999923706055,,35.439998626708984,59.814720153808594,115.47000122070312,29.368715286254883,37.6032829284668,,91.25,,27.710500717163086,63.61603927612305,80.42619323730469,,18.269899368286133,,60.48856735229492,,0.7900000214576721,25.97256088256836,83.72000122070312,6.8571319580078125,134.22999572753906,145.47999572753906,7.9039998054504395,43.59000015258789,25.917255401611328,49.170501708984375,50.2140007019043,11.380558967590332,15.86629867553711,78.0,115.1986312866211,6.673651695251465,33.02052307128906,137.97828674316406,99.36181640625,99.79750061035156,29.860000610351562,31.649999618530273,28.8799991607666,51.33725357055664,153.95440673828125,23.338502883911133,38.3865852355957,,154.7100067138672,99.4661636352539,17.05194854736328,67.94253540039062,80.00715637207031,18.188148498535156,32.45000076293945,,80.55000305175781,16.243087768554688,237.22801208496094,6.1328606605529785,109.68000030517578,35.585350036621094,39.56808090209961,105.30793762207031,27.149999618530273,16.649999618530273,12.956514358520508,42.05381774902344,139.22000122070312,,69.01000213623047,48.70000076293945,,,59.689998626708984,51.053462982177734,,,101.26190185546875,,19.299999237060547,18.850000381469727,,76.12000274658203,61.41999816894531,24.780000686645508,37.50221252441406,16.51827049255371,34.33220672607422,104.26139068603516,37.209999084472656,8.10933780670166,73.00621032714844,29.152250289916992,65.69000244140625,31.501371383666992,5.544000148773193,79.31999969482422,17.59000015258789,75.41560363769531,171.02000427246094,,,49.30621337890625,1.6683638095855713,10.060638427734375,61.74317169189453,22.651885986328125,92.94999694824219,37.370826721191406,26.06999969482422,102.83999633789062,82.0600357055664,5.335211753845215,108.02999877929688,,,
2017-06-09,35.460018157958984,138.0500030517578,72.55035400390625,105.94999694824219,42.33681106567383,12.279999732971191,14.443156242370605,14.546224594116211,37.3650016784668,124.5199966430664,36.040977478027344,,125.34867858886719,4.990237712860107,207.63291931152344,58.400001525878906,181.07000732421875,,,38.400001525878906,,34.720001220703125,58.04816818237305,110.80000305175781,29.1160945892334,37.3736686706543,,87.2699966430664,,27.500106811523438,63.08328628540039,75.69979858398438,,17.557064056396484,,60.37724304199219,,0.7799999713897705,25.144168853759766,81.95999908447266,6.73451566696167,133.10000610351562,143.94000244140625,7.464000225067139,42.38999938964844,25.607667922973633,47.49150085449219,48.50600051879883,11.340510368347168,15.449679374694824,71.0999984741211,116.71337890625,6.5337982177734375,32.32353973388672,135.56114196777344,98.75931549072266,93.43018341064453,29.350000381469727,31.649999618530273,28.239999771118164,51.005638122558594,147.24452209472656,23.455286026000977,36.89284133911133,,149.60000610351562,94.24982452392578,16.49757194519043,66.40333557128906,79.56392669677734,17.57901954650879,30.600000381469727,,78.31999969482422,16.027307510375977,237.73736572265625,6.019986152648926,103.73999786376953,35.149532318115234,37.01003646850586,104.6812744140625,25.09000015258789,16.100000381469727,12.886478424072266,41.69273376464844,134.0399932861328,,65.55999755859375,45.849998474121094,,,56.9900016784668,50.11355972290039,,,99.87759399414062,,19.049999237060547,18.079999923706055,,74.93000030517578,58.27000045776367,23.030000686645508,36.12437438964844,15.756187438964844,34.0111198425293,100.50457000732422,34.619998931884766,8.016207695007324,72.67745971679688,29.062803268432617,63.84000015258789,30.61183738708496,5.136000156402588,75.30000305175781,16.899999618530273,72.33961486816406,166.1699981689453,,,47.88886642456055,1.635650873184204,9.751293182373047,59.71254348754883,22.47812843322754,92.33000183105469,37.79963684082031,26.100000381469727,97.97000122070312,77.54322814941406,5.157535076141357,106.08999633789062,,,
2017-06-12,34.6126708984375,137.25,73.6026382446289,107.44000244140625,41.95829391479492,12.09000015258789,14.443156242370605,14.5372953414917,37.439998626708984,122.4000015258789,35.87923049926758,,124.43286895751953,4.926054954528809,207.0612335205078,56.779998779296875,180.05999755859375,,,38.5,,34.22999954223633,58.229591369628906,109.66000366210938,29.09979820251465,37.63084411621094,,86.18000030517578,,27.394908905029297,63.06426239013672,78.1451416015625,,17.46725845336914,,59.829959869384766,,0.7699999809265137,24.26704978942871,81.4800033569336,6.762811660766602,134.14999389648438,142.7899932861328,7.486000061035156,41.810001373291016,25.70496368408203,47.14500045776367,48.09049987792969,11.290261268615723,15.53100872039795,69.44999694824219,117.5313491821289,6.581873416900635,32.341636657714844,135.1067352294922,99.04622650146484,92.66059112548828,29.40999984741211,31.649999618530273,28.3799991607666,51.235923767089844,144.19284057617188,23.895465850830078,36.716068267822266,,148.44000244140625,93.68199157714844,16.679183959960938,65.8934097290039,79.508544921875,16.68436622619629,31.200000762939453,,77.76000213623047,15.930206298828125,237.08909606933594,5.972954750061035,102.31999969482422,34.562522888183594,37.101566314697266,104.33419799804688,23.809999465942383,15.729999542236328,13.096585273742676,41.52606964111328,133.0,,66.56999969482422,45.66999816894531,,,56.04999923706055,50.500057220458984,,,97.54215240478516,,19.049999237060547,18.200000762939453,,73.88999938964844,57.810001373291016,23.600000381469727,35.94972229003906,14.946464538574219,33.3448600769043,97.45213317871094,34.56999969482422,8.030535697937012,71.53601837158203,29.107526779174805,64.66999816894531,30.141414642333984,5.005000114440918,73.83000183105469,17.040000915527344,72.47374725341797,167.77999877929688,,,47.704402923583984,1.619294285774231,9.786449432373047,59.528568267822266,22.817747116088867,91.11000061035156,38.17988967895508,26.59000015258789,97.3499984741211,78.1112060546875,5.127922058105469,104.13999938964844,,,
2017-06-13,34.89115905761719,139.08999633789062,74.97795104980469,107.55000305175781,42.44090270996094,11.960000038146973,14.077393531799316,14.349772453308105,37.94499969482422,122.47000122070312,36.11709213256836,,127.18025207519531,4.942100524902344,207.2916259765625,57.189998626708984,179.19000244140625,,,38.900001525878906,,34.400001525878906,58.78343200683594,111.05999755859375,29.173139572143555,37.860469818115234,,87.2699966430664,,27.78939437866211,63.19746017456055,78.04849243164062,,17.63003158569336,,60.16389846801758,,0.8199999928474426,24.26704978942871,82.73999786376953,6.819404125213623,135.27999877929688,147.24000549316406,7.5879998207092285,42.09000015258789,26.00571060180664,47.66999816894531,48.525001525878906,11.310361862182617,15.513518333435059,70.55000305175781,116.82698822021484,6.616835594177246,32.477420806884766,135.2421112060547,99.65827178955078,92.91712951660156,29.5,31.649999618530273,28.639999389648438,51.597267150878906,144.7621307373047,24.47039222717285,36.914939880371094,,150.67999267578125,94.38458251953125,16.956371307373047,66.7149429321289,79.87992095947266,16.808094024658203,31.540000915527344,,79.18000030517578,15.8115234375,238.57095336914062,6.0387983322143555,102.22000122070312,34.6425666809082,37.45533752441406,105.19223022460938,25.530000686645508,15.970000267028809,12.979859352111816,41.64643859863281,134.75,,67.5,46.630001068115234,,,57.869998931884766,50.54398727416992,,,98.86054992675781,,19.399999618530273,18.100000381469727,,74.66000366210938,58.09000015258789,23.479999542236328,37.25963592529297,15.175091743469238,33.738197326660156,98.47587585449219,34.630001068115234,8.074377059936523,71.92867279052734,29.37588119506836,64.01000213623047,30.415122985839844,5.014999866485596,74.62000274658203,16.969999313354492,72.42010498046875,169.89999389648438,,,47.51025390625,1.635650873184204,9.814570426940918,60.51661682128906,22.896728515625,91.5999984741211,37.58927917480469,26.440000534057617,98.66999816894531,81.18553161621094,5.04895544052124,104.77999877929688,,,
2017-06-14,34.550785064697266,138.25,74.71028137207031,106.19999694824219,41.61763381958008,11.770000457763672,14.26473617553711,14.447999000549316,37.76250076293945,122.73999786376953,36.12660217285156,,125.46434020996094,4.901986122131348,205.24380493164062,55.400001525878906,178.1999969482422,,,38.849998474121094,,34.34000015258789,58.878910064697266,111.08999633789062,29.238332748413086,37.741058349609375,,87.16999816894531,,27.701732635498047,63.23550033569336,77.29459381103516,,17.447614669799805,,60.36796188354492,,0.800000011920929,23.877216339111328,82.31999969482422,6.696786880493164,134.52999877929688,146.55999755859375,7.570000171661377,41.810001373291016,25.873027801513672,47.53799819946289,48.39649963378906,11.21655559539795,15.216188430786133,67.3499984741211,116.49374389648438,6.629947662353516,32.160614013671875,135.54183959960938,99.35224151611328,90.2877426147461,29.09000015258789,31.649999618530273,28.260000228881836,51.087684631347656,142.5504150390625,24.53327751159668,36.371360778808594,,150.25,92.8350830078125,16.76520538330078,66.35611724853516,78.7936782836914,16.68436622619629,31.059999465942383,,79.76000213623047,15.692841529846191,240.48809814453125,6.001173496246338,102.16000366210938,33.88656997680664,37.53449630737305,105.34649658203125,26.549999237060547,15.670000076293945,12.979859352111816,41.489036560058594,133.8800048828125,,66.58000183105469,46.2400016784668,,,57.599998474121094,50.07841491699219,,,99.24663543701172,,19.799999237060547,17.8799991607666,,74.33999633789062,57.599998474121094,23.469999313354492,37.32755661010742,14.689260482788086,33.13615798950195,96.2405776977539,34.630001068115234,8.02322769165039,71.8739013671875,29.250648498535156,63.27000045776367,30.492095947265625,4.923999786376953,74.37999725341797,16.760000228881836,71.67790985107422,169.13999938964844,,,48.52958297729492,1.619294285774231,9.8567476272583,59.930599212646484,22.794055938720703,91.66000366210938,37.77536392211914,26.270000457763672,98.58000183105469,79.1570053100586,5.004537105560303,103.0,,,
